school_name,lng_wgs84,lat_wgs84
黑龙江艺术职业学院,126.6149989,45.72601542
大庆职业学院,125.1436575,46.67229321
黑龙江林业职业技术学院,129.559745,44.58738518
黑龙江农业职业技术学院,130.3888728,46.79867956
黑龙江农业工程职业学院,126.5485205,45.67103497
黑龙江农垦职业学院,126.5233322,45.87391799
黑龙江司法警官职业学院,126.6156819,45.64652112
鹤岗师范高等专科学校,130.494426,47.39807993
哈尔滨电力职业技术学院,126.6914168,45.7326153
哈尔滨铁道职业技术学院,126.6324257,45.57648335
大兴安岭职业学院,124.1039811,50.3813523
黑龙江农业经济职业学院,129.5054443,44.42026078
哈尔滨职业技术学院,126.6485838,45.66569955
哈尔滨传媒职业学院,126.5112359,45.57768908
黑龙江商业职业学院,129.5826013,44.58967355
黑龙江公安警官职业学院,126.5330225,45.86645075
哈尔滨城市职业学院,126.677905,45.7589956
黑龙江旅游职业技术学院,126.6078951,45.66710123
黑龙江三江美术职业学院,130.3157155,46.78874424
黑龙江生态工程职业学院,126.4954466,45.875059
黑龙江能源职业学院,131.1632398,46.69055779
七台河职业学院,131.0319684,45.77611849
黑龙江民族职业学院,126.6413102,45.57540204
大庆医学高等专科学校,125.0423067,46.59950003
黑龙江交通职业技术学院,126.5149023,45.87021201
哈尔滨应用职业技术学院,126.4147253,45.64734657
黑龙江幼儿师范高等专科学校,129.5839706,44.59950947
哈尔滨科学技术职业学院,126.6331884,45.76518899
佳木斯职业学院,130.3178377,46.79271835
黑龙江护理高等专科学校,126.9571949,45.499467
齐齐哈尔理工职业学院,123.5992202,47.21349912
哈尔滨幼儿师范高等专科学校,126.7661984,45.72379992
黑龙江冰雪体育职业学院,126.6833408,45.85717133
哈尔滨北方航空职业技术学院,127.0221931,45.55036896
复旦大学,121.5020163,31.30289744
同济大学,121.52456,31.2558911
上海交通大学,121.4669342,31.21445172
华东理工大学,121.4191598,31.14518747
上海理工大学,121.5532685,31.29409767
上海海事大学,121.5645891,31.2651836
东华大学,121.3536205,31.22433492
上海电力大学,121.887516,30.90442839
上海应用技术大学,121.5062065,30.844978
上海健康医学院,121.6080245,31.09989095
上海海洋大学,121.8955605,30.88200681
上海中医药大学,121.4775586,31.30602486
华东师范大学,121.3955618,31.21253395
上海师范大学,121.3588757,31.11242843
上海外国语大学,121.697474,31.19565828
上海财经大学,121.4962345,31.30823117
上海对外经贸大学,121.213037,31.04843006
上海海关学院,121.5738531,31.17095894
华东政法大学,121.4120275,31.22858093
上海体育学院,121.5214511,31.31519517
上海音乐学院,121.4479714,31.19078849
上海戏剧学院,121.5106801,31.24165876
上海大学,121.3891637,31.3171223
上海公安学院,121.5149397,31.38227245
上海工程技术大学,121.483371,31.29705292
上海立信会计金融学院,121.5341456,31.23764383
上海电机学院,121.8813196,30.89068267
上海杉达学院,121.6548265,31.2709029
上海政法学院,121.1684133,31.11301562
上海第二工业大学,121.4405862,31.18543208
上海商学院,121.4334972,31.25881448
上海立达学院,121.316597,30.93800002
上海建桥学院,121.888027,30.89397721
上海兴伟学院,121.7825439,31.04498407
上海中侨职业技术大学,121.300261,30.80006784
上海视觉艺术学院,121.2015439,31.04832498
上海外国语大学贤达经济人文学院,121.4791212,31.28039207
上海师范大学天华学院,121.1965162,31.41068418
上海科技大学,121.4510644,31.20437838
上海纽约大学,121.5296537,31.22796856
上海旅游高等专科学校,121.5078771,30.83551088
上海东海职业技术学院,121.4527207,31.0318786
上海工商职业技术学院,121.2166382,31.25061012
上海出版印刷高等专科学校,121.6077487,31.20979561
上海行健职业学院,121.4270048,31.28204238
上海城建职业学院,121.4765645,31.24925466
上海交通职业技术学院,121.5630245,31.26499076
上海海事职业技术学院,121.483989,31.3940218
上海电子信息职业技术学院,121.4245764,31.26751606
上海震旦职业学院,121.3548876,31.41422404
上海民远职业技术学院,121.6558259,31.20057716
上海欧华职业技术学院,121.6928686,30.87528404
上海思博职业技术学院,121.7763444,31.03970671
上海工艺美术职业学院,121.2476616,31.41012928
上海济光职业技术学院,121.495467,31.30314043
上海工商外国语职业学院,121.7769925,31.04977046
上海科学技术职业学院,121.2535952,31.38873315
上海农林职业技术学院,121.1672833,30.89752549
上海邦德职业技术学院,121.3973049,31.32490107
上海电影艺术职业学院,121.5808951,31.19396683
上海中华职业技术学院,121.4386792,31.03195922
上海工会管理职业学院,121.4908091,31.28819526
上海民航职业技术学院,121.4514863,31.17330051
上海南湖职业技术学院,121.490389,31.318964
南京大学,118.7040243,32.17634625
苏州大学,120.7262026,31.27458018
东南大学,118.7703499,32.0767696
南京航空航天大学,118.7897206,31.94238205
南京理工大学,118.8517756,32.02814942
江苏科技大学,119.4645423,32.19703791
中国矿业大学,117.1394263,34.21546991
南京工业大学,118.7626223,32.07617986
常州大学,119.9707275,31.68220998
南京邮电大学,118.7656015,32.08484207
河海大学,118.7806878,31.9164125
江南大学,120.2682501,31.47656528
南京林业大学,118.8117667,32.08119164
江苏大学,119.4507604,32.21489877
南京信息工程大学,118.7100235,32.20540892
南通大学,120.902589,32.0206668
盐城工学院,120.1938945,33.38370045
南京农业大学,119.1692023,31.61943971
南京医科大学,118.7691638,32.0465955
徐州医科大学,117.1692245,34.26566906
南京中医药大学,118.9394541,32.10527726
中国药科大学,118.7745326,32.07538963
南京师范大学,118.905243,32.10810882
江苏师范大学,117.1951094,34.22975728
淮阴师范学院,119.0017861,33.64318931
盐城师范学院,120.1526081,33.38533276
南京财经大学,118.7559854,32.08768849
江苏警官学院,118.6513124,32.09421252
南京体育学院,118.8619015,32.04607822
南京艺术学院,118.7482134,32.0648493
苏州科技大学,120.5527971,31.26772417
常熟理工学院,120.7704561,31.5891888
南京工业职业技术大学,118.8177054,32.04049202
淮阴工学院,119.135014,33.52574755
常州工学院,119.9878762,31.81777654
扬州大学,119.4163708,32.37994717
三江学院,118.7488539,31.96243136
南京工程学院,118.8762807,31.92484476
南京审计大学,118.6033038,32.06507935
南京晓庄学院,118.8967773,31.89501128
江苏理工学院,119.9139311,31.75292274
江苏海洋大学,119.184692,34.58840286
徐州工程学院,117.2946839,34.19592838
南京特殊教育师范学院,118.8254643,32.1309271
南通理工学院,120.5489019,32.51174346
南京森林警察学院,118.8201088,32.08590033
东南大学成贤学院,118.6984357,32.1558335
泰州学院,119.9373456,32.4720759
无锡太湖学院,120.3037945,31.51236176
金陵科技学院,118.8069006,32.12482694
中国矿业大学徐海学院,117.1930396,34.22289327
南京大学金陵学院,118.6998907,32.17946771
南京理工大学紫金学院,118.9292935,32.12822634
南京航空航天大学金城学院,118.8793832,31.70335587
南京传媒学院,118.8841166,31.8874044
南京理工大学泰州科技学院,119.9364474,32.468078
南京师范大学泰州学院,119.935824,32.47837776
南京工业大学浦江学院,118.8973943,31.63854544
南京师范大学中北学院,119.5363681,32.01650854
南京医科大学康达学院,119.2237071,34.65162285
南京中医药大学翰林学院,119.8902333,32.38104113
无锡学院,120.476485,31.587384
苏州城市学院,120.589951,31.224387
苏州大学应用技术学院,120.8389819,31.15116954
苏州科技大学天平学院,120.5555928,31.30639346
江苏大学京江学院,119.4507604,32.21489877
扬州大学广陵学院,119.4265461,32.39659685
江苏师范大学科文学院,117.367468,34.34849143
南京邮电大学通达学院,119.3950626,32.33390806
南京财经大学红山学院,119.2270234,32.16240431
江苏科技大学苏州理工学院,120.5661367,31.89637451
常州大学怀德学院,120.3820199,32.04761558
南通大学杏林学院,120.9001338,32.0191898
南京审计大学金审学院,118.7486684,32.04136203
宿迁学院,118.291199,33.9319575
江苏第二师范学院,118.7494489,32.06055448
西交利物浦大学,120.735537,31.27551635
昆山杜克大学,120.8929334,31.41752758
盐城幼儿师范高等专科学校,120.1712492,33.30933983
苏州幼儿师范高等专科学校,120.6652912,31.38366766
明达职业技术学院,120.3334323,33.78703138
无锡职业技术学院,120.2900355,31.5423269
江苏建筑职业技术学院,118.0209685,34.34839419
江苏工程职业技术学院,121.4611903,32.1151689
苏州工艺美术职业技术学院,120.581218,31.23400392
连云港职业技术学院,119.236595,34.66390237
镇江市高等专科学校,119.3599164,32.12399317
南通职业大学,120.8894678,32.01054756
苏州市职业大学,120.603437,31.229725
沙洲职业工学院,120.5837399,31.90574984
扬州市职业大学,119.3746462,32.39777161
连云港师范高等专科学校,119.2225102,34.64765295
江苏经贸职业技术学院,118.8798823,31.93355901
九州职业技术学院,117.1550007,34.18528198
硅湖职业技术学院,121.1349625,31.28446064
泰州职业技术学院,119.8894315,32.37675067
常州信息职业技术学院,119.9497443,31.68027354
江苏联合职业技术学院,118.7742984,32.04654019
江苏海事职业技术学院,118.9022526,31.92025669
应天职业技术学院,118.8953868,31.93213059
无锡科技职业学院,120.3848863,31.52192217
江苏医药职业学院,120.1668023,33.32679404
扬州环境资源职业技术学院,119.5133451,32.42419737
南通科技职业学院,120.8876426,32.00611179
苏州经贸职业技术学院,120.5625651,31.25477764
苏州工业职业技术学院,120.586231,31.22156899
苏州托普信息职业技术学院,120.8417813,31.46430794
苏州卫生职业技术学院,120.6179012,31.30111092
无锡商业职业技术学院,120.1688059,31.56700911
江苏航运职业技术学院,120.9584531,31.91819876
南京交通职业技术学院,118.9070507,31.91440737
江苏电子信息职业学院,119.0421348,33.55301667
江苏农牧科技职业学院,119.9367617,32.49298444
常州纺织服装职业技术学院,119.9348695,31.6863745
苏州农业职业技术学院,120.6004145,31.42670423
苏州工业园区职业技术学院,120.7508167,31.26101679
太湖创意职业技术学院,120.3037945,31.51236176
炎黄职业技术学院,119.2966315,33.78660844
南京科技职业学院,118.7437419,32.23636772
正德职业技术学院,118.7783561,31.94293026
钟山职业技术学院,111.3194637,24.53718853
无锡南洋职业技术学院,120.1053215,31.4592783
江南影视艺术职业学院,120.1709709,31.57058705
金肯职业技术学院,118.87407,31.68836044
常州工业职业技术学院,119.9347327,31.68091344
常州工程职业技术学院,119.9416897,31.68638354
江苏农林职业技术学院,119.1664737,31.95987499
江苏食品药品职业技术学院,119.0405718,33.54661497
建东职业技术学院,119.975984,31.8693382
南京铁道职业技术学院,118.6940945,32.10385676
徐州工业职业技术学院,117.1378549,34.30070478
江苏信息职业技术学院,120.1639135,31.57175202
宿迁职业技术学院,118.2842036,34.02210476
南京信息职业技术学院,118.9366917,32.13101929
江海职业技术学院,119.4290457,32.32586001
常州机电职业技术学院,119.9423638,31.68033699
江阴职业技术学院,120.2410926,31.87498503
无锡城市职业技术学院,120.1832747,31.58093813
无锡工艺职业技术学院,119.8292406,31.34147239
金山职业技术学院,119.4252713,32.21241798
苏州健雄职业技术学院,121.130221,31.41388596
盐城工业职业技术学院,120.1698743,33.32297628
江苏财经职业技术学院,119.0546204,33.55238379
扬州工业职业技术学院,119.4665796,32.43649274
苏州百年职业学院,120.7389321,31.27639963
昆山登云科技职业学院,120.8876598,31.39321709
南京视觉艺术职业学院,118.9227774,31.75341996
江苏城市职业学院,118.7497063,32.07112543
南京城市职业学院,118.7827519,31.99997456
南京机电职业技术学院,118.8829649,31.38805819
苏州高博软件技术职业学院,120.4132554,31.3229986
南京旅游职业学院,118.8863355,31.93104004
江苏卫生健康职业学院,118.7723668,32.04409961
苏州信息职业技术学院,120.6290011,31.13720762
宿迁泽达职业技术学院,118.2778058,34.02154584
苏州工业园区服务外包职业学院,120.7446514,31.25826692
徐州幼儿师范高等专科学校,117.241512,34.29363751
徐州生物工程职业技术学院,117.1264119,34.26193805
江苏商贸职业学院,120.8845134,32.05461116
南通师范高等专科学校,120.5663303,32.39210567
扬州中瑞酒店职业学院,119.3507006,32.37128941
江苏护理职业学院,119.0423958,33.53659261
江苏财会职业学院,119.232851,34.65232055
江苏城乡建设职业学院,119.9503395,31.72980935
江苏航空职业技术学院,119.7143938,32.145391
江苏安全技术职业学院,117.2441868,34.26466639
江苏旅游职业学院,119.4055634,32.30272733
常州幼儿师范高等专科学校,119.965458,31.696161
浙江大学,120.1201468,30.26493029
杭州电子科技大学,120.3749812,30.30376681
浙江工业大学,120.2947758,30.40239356
浙江理工大学,120.3486586,30.31549297
浙江海洋大学,122.1858936,29.96293055
浙江农林大学,119.7236315,30.23996277
温州医科大学,120.7068478,27.92847213
浙江中医药大学,119.8848607,30.08798849
浙江师范大学,119.6418491,29.11161044
杭州师范大学,120.3895996,30.3179683
湖州师范学院,120.1295435,30.87725479
绍兴文理学院,120.5888953,30.01828271
台州学院,121.1593511,28.87972633
温州大学,120.691219,27.92122995
丽水学院,119.9012631,28.46175569
浙江工商大学,120.3851398,30.31170428
嘉兴学院,120.7086399,30.73952215
中国美术学院,120.0715627,30.1657496
中国计量大学,120.3714589,30.32203073
浙江万里学院,121.6271361,29.82997088
浙江科技学院,120.020487,30.22242122
宁波工程学院,121.528996,29.88232393
浙江水利水电学院,120.3688045,30.31651496
浙江财经大学,120.1371194,30.2823234
浙江警察学院,119.7296373,30.28027544
衢州学院,118.8641672,28.98569655
宁波大学,121.601199,29.94472582
浙江传媒学院,120.3390905,30.32305257
浙江树人学院,120.1541991,30.3226769
浙江越秀外国语学院,120.5306543,30.07265887
宁波财经学院,121.4775783,29.88948255
浙大城市学院,120.1507469,30.32509252
浙大宁波理工学院,121.5704186,29.81783185
杭州医学院,119.7321735,30.21290906
浙江广厦建设职业技术大学,120.2399099,29.30090725
浙江工业大学之江学院,120.0785861,30.168045
浙江师范大学行知学院,119.6323736,29.13477265
宁波大学科学技术学院,121.2921224,30.18749966
杭州电子科技大学信息工程学院,120.0807158,30.25176478
浙江理工大学科技与艺术学院,120.1368019,30.27780753
浙江农林大学暨阳学院,120.2501346,29.7520291
温州医科大学仁济学院,121.130503,27.85065607
浙江中医药大学滨江学院,120.1455125,30.17787479
杭州师范大学钱江学院,120.3848186,30.31847696
湖州学院,120.129763,30.879427
绍兴文理学院元培学院,120.5376373,30.07467892
温州理工学院,120.71373,27.936715
浙江工商大学杭州商学院,120.3847729,30.31123528
嘉兴南湖学院,120.735976,30.752886
中国计量大学现代科技学院,120.3723528,30.32277631
浙江财经大学东方学院,120.4344865,30.42966997
温州商学院,120.6840249,27.92061379
同济大学浙江学院,120.781079,30.736821
上海财经大学浙江学院,119.6917885,29.08250103
浙江外国语学院,120.0240803,30.22073962
浙江音乐学院,120.0541625,30.15860695
西湖大学,120.075583,30.13659843
浙江药科职业大学,121.5673,29.827583
宁波诺丁汉大学,121.5582274,29.80263998
温州肯恩大学,120.6488961,27.92135492
宁波职业技术学院,121.8201317,29.89585814
温州职业技术学院,120.6769526,28.01255046
浙江交通职业技术学院,120.0875183,30.34854437
金华职业技术学院,119.6314329,29.0645813
宁波城市职业技术学院,121.5671822,29.81101428
浙江电力职业技术学院,120.1466941,30.32198901
浙江同济科技职业学院,120.3049438,30.245703
浙江工商职业技术学院,121.2434265,30.20166578
台州职业技术学院,121.2155854,28.11362975
浙江工贸职业技术学院,120.9548605,27.9345247
浙江机电职业技术学院,120.1479912,30.17796969
浙江建设职业技术学院,120.1313842,30.28308512
浙江艺术职业学院,120.1519264,30.17728382
浙江经贸职业技术学院,120.378209,30.31879261
浙江商业职业技术学院,120.1591938,30.17740179
浙江经济职业技术学院,120.374449,30.31118647
浙江旅游职业学院,120.2978095,30.24560704
浙江育英职业技术学院,120.347156,30.30706049
浙江警官职业学院,120.3558265,30.31579286
浙江金融职业学院,120.3785628,30.32198128
浙江工业职业技术学院,120.5320787,30.07917765
杭州职业技术学院,120.348676,30.32302022
嘉兴职业技术学院,121.0188016,30.68570983
湖州职业技术学院,120.1263212,30.87858255
绍兴职业技术学院,120.5569363,29.98344208
衢州职业技术学院,118.8623585,28.98065994
丽水职业技术学院,119.9056367,28.47660617
浙江东方职业技术学院,120.7459781,27.96830971
义乌工商职业技术学院,120.0935073,29.30040648
浙江纺织服装职业技术学院,121.6189558,29.91645475
杭州科技职业技术学院,120.1580387,30.26838556
浙江长征职业技术学院,120.0148381,30.21035109
嘉兴南洋职业技术学院,120.7011005,30.78946732
杭州万向职业技术学院,120.0716561,30.26052232
浙江邮电职业技术学院,120.7480954,30.14355276
宁波卫生职业技术学院,121.5640872,29.80937274
台州科技职业学院,121.2568136,28.66914447
浙江国际海运职业技术学院,122.1814403,29.98987188
浙江体育职业技术学院,119.203473,29.55815399
温州科技职业学院,120.6281323,27.98675696
浙江汽车职业技术学院,121.1663021,28.87720949
浙江横店影视职业学院,120.3266224,29.14818107
浙江农业商贸职业学院,120.6411008,30.07317874
浙江特殊教育职业学院,120.0100323,30.20704327
浙江安防职业技术学院,120.5530955,27.97239203
浙江宇翔职业技术学院,119.6646584,30.62340388
浙江金华科贸职业技术学院,119.666958,29.130549
浙江舟山群岛新区旅游与健康职业学院,122.3922024,29.9151517
宁波幼儿师范高等专科学校,121.2417399,30.32219709
安徽大学,117.1796967,31.76785263
中国科学技术大学,117.2759696,31.82372897
合肥工业大学,117.2915254,31.84439532
安徽工业大学,118.5089613,31.6939749
安徽理工大学,117.0142696,32.55391029
安徽工程大学,118.4747781,31.35425818
安徽农业大学,117.2514824,31.8640722
安徽医科大学,117.2577573,31.85092456
蚌埠医学院,117.4261278,32.90723384
皖南医学院,118.3552524,31.29017253
安徽中医药大学,117.385346,31.93998404
安徽师范大学,118.3694988,31.33628347
阜阳师范大学,115.7993437,32.89523484
安庆师范大学,116.9923924,30.61010758
淮北师范大学,116.8056204,33.98514753
黄山学院,118.2853909,29.71769657
皖西学院,116.4785174,31.76342047
滁州学院,118.2970852,32.29390662
安徽财经大学,117.4188773,32.90293038
宿州学院,116.9886311,33.63058547
巢湖学院,117.9246898,31.65179072
淮南师范学院,117.00468,32.64436264
铜陵学院,117.8226985,30.93792366
安徽建筑大学,117.2179849,31.74620017
安徽科技学院,117.5581231,32.87611014
安徽三联学院,117.196297,31.75676846
合肥学院,117.2473756,31.75398361
蚌埠学院,117.417818,32.89126705
池州学院,117.5625086,30.6459427
安徽新华学院,117.1784587,31.82794434
安徽文达信息工程学院,117.0156498,31.7454171
亳州学院,115.7631935,33.80393743
安徽外国语学院,117.0183008,31.74145611
蚌埠工商学院,117.2656557,32.91602721
安徽大学江淮学院,117.3315666,31.87664347
安徽信息工程学院,118.6265527,31.13817139
马鞍山学院,118.5280037,31.56618447
合肥城市学院,117.603333,31.613384
合肥经济学院,117.398975,31.939497
安徽师范大学皖江学院,118.3810875,31.34378854
安徽医科大学临床医学院,117.2577573,31.85092456
阜阳师范大学信息工程学院,115.7995738,32.89479155
淮北理工学院,116.834442,34.03103
合肥师范学院,117.5841707,31.61084871
皖江工学院,118.3220845,31.61442987
安徽艺术学院,117.3661222,31.92961782
安徽职业技术学院,117.3738402,31.93030706
淮北职业技术学院,116.892563,33.91235947
芜湖职业技术学院,118.3707942,31.39336347
淮南联合大学,117.004858,32.64660053
安徽商贸职业技术学院,118.3620252,31.29121868
安徽水利水电职业技术学院,117.4209753,31.82710044
阜阳职业技术学院,115.7850279,32.88936536
铜陵职业技术学院,117.857643,30.96505991
民办万博科技职业学院,117.2003583,31.86428805
安徽警官职业学院,117.2185977,31.878355
淮南职业技术学院,117.0074491,32.62343518
安徽工业经济职业技术学院,117.3235137,31.8219044
合肥通用职业技术学院,117.1962666,31.86013799
安徽工贸职业技术学院,116.9929213,32.64189594
宿州职业技术学院,116.9684945,33.72625504
六安职业技术学院,116.5390802,31.83377294
安徽电子信息职业技术学院,117.418062,32.89889835
民办合肥经济技术职业学院,117.2088531,31.89626201
安徽交通职业技术学院,117.2931959,31.83199378
安徽体育运动职业技术学院,117.3465935,31.77209688
安徽中医药高等专科学校,118.370977,31.30218517
安徽医学高等专科学校,117.2211728,31.78940596
合肥职业技术学院,117.9044833,31.61530266
滁州职业技术学院,118.2990274,32.24991863
池州职业技术学院,117.4689936,30.66241721
宣城职业技术学院,118.7245226,30.91144901
安徽广播影视职业技术学院,117.3688881,31.93027642
民办合肥滨湖职业技术学院,117.2475069,31.7249079
安徽电气工程职业技术学院,117.1890009,31.83067905
安徽冶金科技职业学院,118.4922896,31.6630367
安徽城市管理职业学院,117.2289061,31.7628152
安徽机电职业技术学院,118.3563912,31.28511589
安徽工商职业学院,117.254656,31.96147165
安徽中澳科技职业学院,117.2460964,31.87984043
阜阳科技职业学院,115.7829646,32.89905512
亳州职业技术学院,115.7626041,33.84582491
安徽国防科技职业学院,116.505739,31.73817581
安庆职业技术学院,116.84515,30.7528879
安徽艺术职业学院,117.2906871,31.85085311
马鞍山师范高等专科学校,118.4910053,31.65761696
安徽财贸职业学院,117.3605064,31.84564016
安徽国际商务职业学院,117.2643421,31.98701723
安徽公安职业学院,117.1718413,31.83111162
安徽林业职业技术学院,117.1818267,31.84366298
安徽审计职业学院,117.299602,31.81862647
安徽新闻出版职业技术学院,117.2379955,31.77973111
安徽邮电职业技术学院,117.2274531,31.8508974
安徽工业职业技术学院,117.7939246,30.93643403
民办合肥财经职业学院,117.1705946,31.75824914
安庆医药高等专科学校,116.9697497,30.61461647
安徽涉外经济职业学院,117.3866971,31.93538604
安徽绿海商务职业学院,117.193333,31.75154346
合肥共达职业技术学院,117.1987646,31.77516317
蚌埠经济技术职业学院,117.3634682,33.15555735
民办安徽旅游职业学院,116.2720846,32.61145186
徽商职业学院,117.2561098,31.83912076
马鞍山职业技术学院,118.5561039,31.66493862
安徽现代信息工程职业学院,116.7885687,32.55616139
安徽矿业职业技术学院,116.7837058,33.95038195
合肥信息技术职业学院,117.1692462,31.7600683
桐城师范高等专科学校,116.9370165,31.05215237
黄山职业技术学院,118.1356216,30.27533344
滁州城市职业学院,118.289959,32.24745467
安徽汽车职业技术学院,117.2668079,31.74098607
皖西卫生职业学院,116.5267426,31.76951172
合肥幼儿师范高等专科学校,117.3718903,31.92218549
安徽扬子职业技术学院,118.2725668,31.23159434
安徽黄梅戏艺术职业学院,116.9783194,30.62221742
安徽粮食工程职业学院,117.2257529,31.85675768
安徽卫生健康职业学院,117.5613022,30.63939343
合肥科技职业学院,117.025203,31.74865886
皖北卫生职业学院,117.0759196,33.62710764
阜阳幼儿师范高等专科学校,115.7742719,32.90088469
黄山健康职业学院,118.1356216,30.27533344
宿州航空职业学院,117.23563,33.678243
厦门大学,118.0886271,24.43846482
华侨大学,118.6387159,24.93317049
福州大学,119.184601,26.05307244
福建工程学院,119.1941489,26.03081361
福建农林大学,119.232129,26.08593644
集美大学,118.0896144,24.58488326
福建医科大学,119.1819318,26.07219402
福建中医药大学,119.1750244,26.07639349
福建师范大学,119.3045466,26.03870046
闽江学院,119.2352451,26.07277376
武夷学院,117.9988747,27.73163023
宁德师范学院,119.5889428,26.65983812
泉州师范学院,118.3006569,25.18919591
闽南师范大学,117.5741035,24.4970793
厦门理工学院,118.078135,24.62427621
三明学院,117.5595481,26.19628979
龙岩学院,117.0182622,25.03249904
福建商学院,119.5003546,26.07742553
福建警察学院,119.3112395,26.02890362
莆田学院,119.0483367,25.5114703
仰恩大学,118.6040942,25.11295534
厦门医学院,118.0837344,24.45203954
厦门华厦学院,118.0780996,24.63254176
闽南理工学院,118.680118,24.74581112
泉州职业技术大学,118.4640058,24.78188354
闽南科技学院,118.3995013,24.97713895
福州工商学院,119.0519775,25.90651959
厦门工学院,118.0613777,24.6189915
阳光学院,119.2916939,26.08482036
厦门大学嘉庚学院,118.0432677,24.36977063
福州大学至诚学院,119.2669461,26.07801002
集美大学诚毅学院,118.0899398,24.59415525
福建师范大学协和学院,119.200096,26.02458392
福州外语外贸学院,119.4951953,25.92567907
福建江夏学院,119.1883541,26.0684288
泉州信息工程学院,118.5803379,24.94504858
福州理工学院,119.4662629,26.24290423
福建农林大学金山学院,119.2316056,26.08139047
福建技术师范学院,119.3066965,25.70499516
福建船政交通职业学院,119.308667,26.02202382
漳州职业技术学院,117.6353704,24.52537022
闽西职业技术学院,117.0265067,25.0657274
黎明职业大学,118.6240329,24.88324762
福建华南女子职业学院,119.1980986,26.02779409
福州职业技术学院,119.1528405,26.07707856
福建林业职业技术学院,118.1713606,26.64954218
福建信息职业技术学院,119.2879945,26.10824057
福建水利电力职业技术学院,117.3580459,25.93288262
福建电力职业技术学院,118.5822002,24.94940974
厦门海洋职业技术学院,118.2513796,24.5953194
福建农业职业技术学院,119.3109686,26.03844491
福建卫生职业技术学院,119.1887612,26.13193238
泉州医学高等专科学校,118.7079018,25.03715658
福州英华职业学院,119.1676031,26.14206527
泉州纺织服装职业学院,118.666946,24.7399158
泉州华光职业学院,118.6962352,24.96278435
闽北职业技术学院,118.2466169,26.58248655
福州黎明职业技术学院,119.1749066,25.90975984
厦门演艺职业学院,118.2612856,24.58575178
厦门华天涉外职业技术学院,118.2454993,24.60697241
福州科技职业技术学院,119.2421366,26.08269472
泉州经贸职业技术学院,118.5363792,24.90733933
福建对外经济贸易职业技术学院,119.2920336,26.01526898
湄洲湾职业技术学院,119.0849644,25.50060292
福建生物工程职业技术学院,119.2485162,26.10761951
福建艺术职业学院,119.1441736,26.14089182
福建幼儿师范高等专科学校,119.25989,26.03039186
厦门城市职业学院,118.0810952,24.46760665
泉州工艺美术职业学院,118.2316169,25.50554664
三明医学科技职业学院,117.6363303,26.25326164
宁德职业技术学院,119.6517129,27.09786383
福州软件职业技术学院,119.6984757,25.97224972
厦门兴才职业技术学院,118.0328129,24.61644081
厦门软件职业技术学院,118.0700517,24.61859842
福建体育职业技术学院,119.2949103,26.11574542
漳州城市职业学院,117.6288703,24.52783991
厦门南洋职业学院,118.2482171,24.60378912
厦门东海职业技术学院,118.1676468,24.748413
漳州科技职业学院,117.5317323,24.07940757
漳州理工职业学院,117.7399423,24.50663854
武夷山职业学院,117.9942064,27.72312291
漳州卫生职业学院,117.6288792,24.53072278
泉州海洋职业学院,118.7466662,24.76455301
泉州轻工职业学院,118.5440437,24.81502123
厦门安防科技职业学院,118.2561767,24.59127411
泉州幼儿师范高等专科学校,118.2990401,25.32663012
闽江师范高等专科学校,119.3670624,25.99854973
泉州工程职业技术学院,118.4407298,24.96791972
福州墨尔本理工职业学院,119.1569818,26.0735606
南昌大学,115.9003612,28.68775842
华东交通大学,115.8648877,28.74731408
东华理工大学,116.3485067,28.00523381
南昌航空大学,115.8236,28.65426577
江西理工大学,114.909056,25.86346117
景德镇陶瓷大学,117.3114203,29.3314716
江西农业大学,115.8473102,28.75653433
江西中医药大学,115.7439575,28.68064484
赣南医学院,114.8975,25.77815482
江西师范大学,116.0262731,28.68300486
上饶师范学院,117.96547,28.42009078
宜春学院,114.3767506,27.80813827
赣南师范大学,114.9269377,25.85413904
井冈山大学,114.2838824,26.75139205
江西财经大学,115.8494161,28.7443987
江西科技学院,116.0143399,28.68369618
景德镇学院,117.2384924,29.37987711
萍乡学院,113.8746461,27.62980324
江西科技师范大学,115.8144648,28.67037386
南昌工程学院,116.0259636,28.69262904
江西警察学院,115.7498964,28.66795926
新余学院,114.9907605,27.86109038
九江学院,115.9910821,29.71350517
江西工程学院,114.8392439,27.77939307
南昌理工学院,115.8561122,28.78570057
江西应用科技学院,115.6980573,28.6680042
江西服装学院,115.946318,28.45779517
南昌职业大学,115.9391454,28.54889668
南昌工学院,116.0259636,28.69262904
南昌大学科学技术学院,115.9398492,28.68120597
南昌大学共青学院,115.8021838,29.23072094
南昌交通学院,115.838157,28.711271
赣东学院,116.503896,28.025827
南昌航空大学科技学院,115.9354517,28.65882128
赣南科技学院,114.924396,25.843912
景德镇艺术职业大学,117.238347,29.353724
江西农业大学南昌商学院,116.0243968,28.6799022
南昌医学院,115.898751,28.579704
江西师范大学科学技术学院,115.9189774,28.67894997
赣南师范大学科技学院,114.9267063,25.85244515
南昌应用技术师范学院,115.757654,28.617102
江西财经大学现代经济管理学院,115.8621732,28.74753674
豫章师范学院,115.9466589,28.68192033
江西软件职业技术大学,115.811265,28.89910973
南昌师范学院,115.9164438,28.54708602
上饶幼儿师范高等专科学校,117.9768605,28.42117676
抚州幼儿师范高等专科学校,116.4073477,27.95177102
